557	228	28	40
557	228	24	38
553	228	31	40
556	228	25	41
556	229	25	38
554	230	27	37
555	229	26	37
555	229	26	37
555	230	30	37
555	230	25	38
555	230	30	38
555	230	25	38
556	231	29	37
554	229	26	38
555	230	29	39
555	230	24	39
555	230	30	38
554	229	26	40
556	230	29	38
555	230	25	39
554	230	31	40
555	230	25	41
556	230	27	38
555	230	26	41
555	230	28	38
556	231	26	40
554	231	27	39
555	231	30	39
556	231	24	40
554	231	32	38
555	230	26	40
554	231	27	40
555	230	30	40
555	230	25	40
556	231	28	40
556	232	27	39
557	232	27	39
556	232	27	39
555	232	26	39
556	232	29	41
557	232	23	41
557	233	30	41
557	233	24	40
555	233	30	39
557	232	26	41
555	233	27	40
556	233	28	39
556	233	26	40
556	232	32	42
556	232	26	42
556	233	32	41
557	233	26	42
557	234	29	40
557	234	25	40
556	235	31	40
559	234	23	41
558	236	30	41
557	235	26	42
557	236	30	39
557	235	28	41
556	235	29	42
558	236	29	40
556	235	28	41
558	236	30	40
558	236	26	40
557	236	32	41
560	235	24	42
559	237	32	39
556	235	28	42
559	237	30	41
558	237	27	41
560	238	31	40
557	236	28	42
558	237	31	41
558	237	26	41
558	236	33	41
559	236	25	42
557	237	32	42
558	237	26	42
559	238	31	40
557	236	29	42
559	237	30	41
556	236	29	43
560	238	29	43
558	239	28	42
557	238	34	42
560	238	25	43
559	237	33	43
561	239	25	42
557	240	33	40
560	239	25	42
558	240	33	39
559	239	27	42
560	240	32	40
557	238	29	42
560	239	32	41
558	239	28	42
558	240	33	41
560	240	26	42
559	241	34	41
560	240	26	43
560	240	32	41
558	239	29	43
560	240	33	42
558	239	29	44
560	241	31	42
558	240	29	43
559	239	34	44
560	239	27	44
559	240	34	43
561	239	26	44
558	239	35	44
561	240	26	44
557	239	35	45
560	239	28	45
561	241	34	42
559	239	30	45
561	240	33	43
561	239	28	44
559	239	35	45
563	240	26	44
558	239	36	45
561	239	28	46
560	239	35	44
562	239	27	45
560	238	36	45
563	239	26	46
560	238	37	45
560	237	30	47
564	239	33	44
560	238	31	45
563	240	31	43
559	238	31	44
563	240	33	43
560	239	30	45
563	238	34	44
562	238	29	45
561	239	37	45
565	239	27	45
559	238	38	46
564	239	27	46
559	238	38	46
563	238	28	47
561	238	37	47
564	238	28	47
562	238	37	45
566	239	27	45
561	237	38	47
566	239	27	46
561	238	36	45
563	238	31	47
563	238	34	45
565	239	30	47
562	240	38	45
565	239	28	47
561	239	38	45
565	239	28	46
562	237	38	47
566	238	27	46
563	240	37	45
564	239	29	47
565	240	34	44
564	239	30	45
564	240	36	47
565	240	29	47
566	241	34	44
564	240	30	46
566	240	34	45
563	239	31	47
567	240	34	45
563	239	32	46
567	239	35	46
563	238	33	48
