687	334	57	41
685	332	53	41
684	333	54	39
684	332	54	39
683	332	54	39
683	333	53	38
682	333	53	39
681	334	53	39
680	334	55	38
680	334	55	39
679	334	55	39
678	334	56	39
678	334	54	40
678	335	53	39
676	335	54	39
676	334	54	40
675	335	55	40
675	335	56	40
674	335	55	40
674	335	57	39
672	335	57	39
672	336	54	40
672	337	57	38
671	336	55	40
671	337	56	39
669	337	53	39
668	338	51	39
668	338	52	39
667	339	51	39
666	340	51	39
665	339	50	40
665	340	50	39
664	340	49	40
663	340	49	39
663	340	49	40
662	341	49	39
661	341	48	39
660	342	48	39
659	343	48	39
658	343	47	39
658	345	49	38
657	344	48	39
655	344	49	39
654	344	49	39
654	344	49	39
654	345	48	39
652	346	48	40
651	345	49	40
651	345	49	40
649	346	50	39
649	347	51	40
648	348	50	41
647	347	50	41
646	348	51	40
645	349	51	40
643	349	50	41
642	349	51	40
642	349	51	42
642	350	52	41
641	350	51	41
640	351	51	41
639	351	51	40
638	351	53	40
637	352	54	40
636	351	53	41
634	352	53	41
634	353	55	40
633	353	56	40
632	353	55	41
631	353	56	40
631	354	56	40
630	354	56	40
627	354	56	41
627	355	58	41
626	355	57	41
625	355	58	42
623	356	59	41
622	355	59	42
622	355	60	42
620	357	61	41
619	357	61	42
618	357	61	42
616	358	61	43
615	359	61	43
614	359	61	43
613	359	60	44
613	359	61	44
611	360	59	44
609	361	60	44
609	361	59	45
609	362	59	45
608	362	58	47
607	362	58	47
605	362	58	48
603	363	59	48
603	363	63	46
603	364	57	50
602	363	65	44
601	363	57	51
601	364	61	47
598	364	58	50
599	365	61	48
595	365	60	50
595	365	60	50
592	366	61	51
593	367	61	49
591	366	60	51
590	368	61	49
588	369	62	49
588	369	60	51
587	369	61	51
586	370	60	51
584	370	62	49
584	371	63	47
579	371	64	49
583	371	65	46
580	371	65	49
580	372	65	51
576	372	67	49
577	372	65	51
574	373	67	50
571	374	70	50
574	373	69	49
569	374	71	50
568	375	71	49
568	375	73	49
567	376	74	49
562	377	76	48
563	377	74	49
558	380	74	49
560	378	74	49
556	380	74	48
555	381	74	49
552	382	68	52
550	383	80	44
547	384	72	48
547	384	76	44
544	386	81	42
543	386	81	43
541	386	74	46
539	386	84	40
539	387	73	47
535	386	91	39
537	385	73	53
532	387	82	46
529	387	85	46
527	388	88	47
523	390	93	44
521	389	92	45
519	392	90	45
523	390	84	47
517	396	90	43
519	391	92	44
511	397	97	42
513	396	89	45
513	394	94	44
508	398	95	44
509	399	94	44
507	399	93	45
506	398	92	45
504	400	94	45
503	400	96	46
500	399	96	47
499	399	96	48
497	400	94	50
496	398	100	49
493	400	99	51
491	400	100	52
493	397	101	54
487	399	101	57
492	391	104	60
483	400	105	57
489	391	102	64
480	400	106	60
483	397	103	62
480	398	107	60
478	400	108	60
475	400	112	57
470	402	112	59
468	405	109	61
467	404	112	58
465	406	113	59
458	408	113	61
458	409	116	58
458	410	111	61
457	408	118	60
455	407	114	64
447	413	116	63
447	411	123	59
443	415	118	62
440	414	130	53
438	419	121	57
436	419	136	47
433	424	132	46
434	424	136	37
433	427	136	31
432	432	129	26
431	434	133	21
421	444	137	10
477	415	66	38
430	438	128	16
469	420	92	31
476	420	80	36
469	423	85	33
412	444	140	14
407	454	140	10
455	431	52	39
416	446	131	10
457	426	85	31
397	455	145	10
441	431	73	37
415	437	121	26
391	452	141	18
410	443	120	21
399	445	117	26
381	455	155	10
437	432	65	38
392	450	139	14
395	447	108	27
359	472	159	10
358	478	117	10
382	465	89	13
422	442	48	36
385	453	86	33
348	473	164	10
398	448	65	35
363	464	135	13
407	441	55	46
384	448	116	29
374	457	125	27
329	479	157	10
381	457	63	35
369	457	77	38
348	464	106	33
386	447	112	42
345	469	152	24
314	486	167	11
371	464	69	39
383	452	67	51
366	464	123	31
359	466	148	26
408	448	97	44
398	451	99	52
402	456	105	47
330	487	127	45
324	493	154	31
326	503	165	12
433	458	47	51
422	464	63	49
418	469	109	34
392	481	145	24
481	452	68	52
439	465	102	42
455	463	123	35
490	457	60	57
510	458	61	48
465	470	90	45
438	484	157	24
438	491	182	14
490	476	70	45
423	510	149	12
518	477	59	42
494	481	97	41
457	505	150	23
489	490	134	37
471	505	197	17
502	497	124	40
496	504	174	27
498	507	172	26
505	513	188	16
531	509	153	19
535	510	150	23
531	514	180	16
535	523	158	13
597	499	104	36
538	528	172	15
566	517	132	36
546	527	175	18
596	504	117	47
553	526	166	33
573	512	148	44
546	525	222	23
545	530	178	26
549	533	174	20
553	530	164	24
538	538	182	15
603	507	108	48
527	541	186	21
525	548	179	13
593	509	110	41
535	536	168	28
523	545	186	15
567	519	132	42
542	530	168	40
516	542	170	42
513	539	179	37
505	539	169	47
494	546	172	47
492	544	179	47
504	536	159	57
499	533	169	63
492	538	259	36
673	492	126	70
564	523	235	39
594	509	207	53
573	511	215	61
481	537	287	43
461	545	301	32
474	546	311	23
468	554	199	39
462	558	195	44
522	521	151	72
484	541	192	60
459	557	201	48
468	557	192	53
458	567	231	36
469	567	221	27
472	566	216	23
497	561	211	24
517	546	161	57
472	564	299	22
499	556	204	47
493	559	254	39
477	563	202	55
608	532	131	69
520	560	269	38
499	563	292	38
520	551	203	58
532	551	199	62
491	574	250	43
505	562	229	48
501	570	258	40
618	538	183	64
655	548	248	60
649	545	249	60
560	537	356	73
526	569	399	37
523	575	334	35
523	571	207	48
579	525	176	86
543	552	171	69
555	543	206	76
538	561	178	65
584	528	152	89
594	523	134	91
582	529	119	85
618	506	133	101
539	569	198	50
562	553	206	64
585	535	181	81
548	560	218	63
567	545	206	71
549	560	215	63
543	563	226	58
541	564	226	56
557	549	206	68
522	570	251	50
533	566	226	48
523	570	232	47
526	561	218	51
507	582	235	41
528	558	223	63
512	571	223	56
533	544	197	79
495	576	236	54
524	537	217	85
493	571	227	55
517	541	215	81
488	566	230	64
508	545	300	86
492	526	217	112
