,Op name,Op type,Is parameter,Is input,Is output,Variable name,Noise:Signal Power Ratio,Noise Mean,Noise Std,Noise Skewness,Noise Kurtosis,Noise Hist,Noise Max,Noise Min,Quantized Mean,Quantized Std,Quantized Skewness,Quantized Kurtosis,Quantized Hist,Quantized Max,Quantized Min,Float Mean,Float Std,Float Skewness,Float Kurtosis,Float Hist,Float Max,Float Min
0,Conv_0,Conv,False,True,False,z,0.0003907388017978519,0.002077465644106269,0.02042696252465248,3.7629902362823486,78.32796478271484,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 3.0, 5.0, 8.0, 4.0, 1.0, 2.0, 3851.0, 5135.0, 26.0, 12.0, 24.0, 42.0, 20.0, 12.0, 14.0, 26.0, 26.0]",0.20373916625976562,-0.45238327980041504,0.2344149798154831,1.0061719417572021,-0.4823053777217865,-0.5076684951782227,"[378.0, 296.0, 145.0, 113.0, 106.0, 98.0, 132.0, 143.0, 142.0, 174.0, 223.0, 330.0, 429.0, 375.0, 312.0, 412.0, 495.0, 402.0, 511.0, 355.0, 366.0, 531.0, 634.0, 554.0, 362.0, 261.0, 206.0, 210.0, 254.0, 131.0, 94.0, 42.0]",2.1876168251037598,-1.9141647815704346,0.23233744502067566,1.012391448020935,-0.49734750390052795,-0.4581162929534912,"[164.0, 155.0, 351.0, 165.0, 129.0, 113.0, 124.0, 178.0, 147.0, 207.0, 253.0, 431.0, 449.0, 430.0, 422.0, 564.0, 488.0, 549.0, 390.0, 552.0, 614.0, 757.0, 399.0, 291.0, 249.0, 270.0, 212.0, 111.0, 21.0, 26.0, 4.0, 1.0]",2.640000104904175,-2.1179039478302
1,Conv_0,Conv,True,True,False,1308,6.202747317729518e-05,-4.931617513648234e-05,0.0016221816185861826,0.03865736722946167,-1.0804190635681152,"[423.0, 207.0, 198.0, 216.0, 324.0, 153.0, 198.0, 360.0, 306.0, 432.0, 360.0, 441.0, 189.0, 270.0, 252.0, 576.0, 180.0, 351.0, 144.0, 369.0, 333.0, 279.0, 315.0, 90.0, 261.0, 576.0, 99.0, 135.0, 288.0, 324.0, 279.0, 288.0]",0.0028575360774993896,-0.0028994306921958923,0.012129897251725197,0.20570580661296844,-0.1036539152264595,1.2980375289916992,"[45.0, 0.0, 0.0, 9.0, 0.0, 54.0, 126.0, 135.0, 198.0, 297.0, 234.0, 225.0, 450.0, 423.0, 810.0, 999.0, 1062.0, 1188.0, 954.0, 504.0, 522.0, 261.0, 216.0, 162.0, 63.0, 27.0, 54.0, 117.0, 36.0, 0.0, 18.0, 27.0]",0.7367907166481018,-0.7425922155380249,0.012179214507341385,0.20570655167102814,-0.10724356770515442,1.30399751663208,"[45.0, 0.0, 0.0, 9.0, 0.0, 54.0, 126.0, 135.0, 198.0, 297.0, 234.0, 225.0, 450.0, 414.0, 747.0, 1035.0, 972.0, 1314.0, 945.0, 513.0, 477.0, 306.0, 171.0, 207.0, 63.0, 27.0, 54.0, 117.0, 36.0, 0.0, 18.0, 27.0]",0.735119104385376,-0.7442638278007507
2,Conv_0,Conv,True,True,False,1309,1.435112140235617e-09,1.625594450160861e-07,2.8120191927882843e-05,0.2299707531929016,-1.4344103336334229,"[693.0, 729.0, 0.0, 0.0, 0.0, 0.0, 837.0, 0.0, 0.0, 756.0, 1593.0, 0.0, 0.0, 0.0, 693.0, 0.0, 0.0, 0.0, 855.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 891.0, 2169.0]",3.8042664527893066e-05,-3.999471664428711e-05,0.4248538613319397,0.6086755394935608,0.5584633350372314,-0.17983341217041016,"[855.0, 0.0, 0.0, 693.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1674.0, 1395.0, 1413.0, 0.0, 756.0, 0.0, 720.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 837.0, 0.0, 873.0]",1.6053767204284668,-0.5664498209953308,0.42485368251800537,0.6086846590042114,0.5584868788719177,-0.17986392974853516,"[855.0, 0.0, 0.0, 693.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1674.0, 1395.0, 1413.0, 0.0, 756.0, 0.0, 720.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 837.0, 0.0, 873.0]",1.605391025543213,-0.5664539933204651
3,Conv_0,Conv,False,False,True,1307,0.0002577907871454954,-0.0006136757438071072,0.018434375524520874,-3.3437445163726807,80.33547973632812,"[2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 6.0, 7.0, 5.0, 3.0, 4.0, 9.0, 12.0, 17.0, 30.0, 139.0, 2818.0, 5710.0, 339.0, 34.0, 16.0, 22.0, 13.0, 13.0, 8.0, 3.0, 2.0, 0.0, 1.0]",0.22258411347866058,-0.3811359405517578,0.3980428874492645,1.0751336812973022,-0.2018536776304245,2.4233641624450684,"[2.0, 1.0, 3.0, 2.0, 0.0, 16.0, 11.0, 47.0, 146.0, 281.0, 435.0, 465.0, 673.0, 2715.0, 1868.0, 1049.0, 671.0, 505.0, 192.0, 93.0, 20.0, 7.0, 5.0, 5.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]",8.949626922607422,-6.2550249099731445,0.39865657687187195,1.0773769617080688,-0.19410395622253418,2.4989261627197266,"[2.0, 2.0, 2.0, 2.0, 2.0, 16.0, 9.0, 67.0, 181.0, 291.0, 490.0, 510.0, 885.0, 3172.0, 1420.0, 961.0, 634.0, 361.0, 137.0, 42.0, 12.0, 7.0, 6.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",9.33076286315918,-6.2632575035095215
4,Relu_1,Relu,False,True,False,1307,0.0002577907871454954,-0.0006136757438071072,0.018434375524520874,-3.3437445163726807,80.33547973632812,"[2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 6.0, 7.0, 5.0, 3.0, 4.0, 9.0, 12.0, 17.0, 30.0, 139.0, 2818.0, 5710.0, 339.0, 34.0, 16.0, 22.0, 13.0, 13.0, 8.0, 3.0, 2.0, 0.0, 1.0]",0.22258411347866058,-0.3811359405517578,0.3980428874492645,1.0751336812973022,-0.2018536776304245,2.4233641624450684,"[2.0, 1.0, 3.0, 2.0, 0.0, 16.0, 11.0, 47.0, 146.0, 281.0, 435.0, 465.0, 673.0, 2715.0, 1868.0, 1049.0, 671.0, 505.0, 192.0, 93.0, 20.0, 7.0, 5.0, 5.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]",8.949626922607422,-6.2550249099731445,0.39865657687187195,1.0773769617080688,-0.19410395622253418,2.4989261627197266,"[2.0, 2.0, 2.0, 2.0, 2.0, 16.0, 9.0, 67.0, 181.0, 291.0, 490.0, 510.0, 885.0, 3172.0, 1420.0, 961.0, 634.0, 361.0, 137.0, 42.0, 12.0, 7.0, 6.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",9.33076286315918,-6.2632575035095215
5,Relu_1,Relu,False,False,True,493,0.0017807151889428496,-0.0016436646692454815,0.04099210351705551,-54.97281265258789,3646.0927734375,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 23.0, 2255.0, 6921.0, 9.0]",0.19151383638381958,-2.967047691345215,0.6318330764770508,0.7304083704948425,1.6186366081237793,3.392679214477539,"[3134.0, 1593.0, 1060.0, 683.0, 450.0, 481.0, 386.0, 293.0, 255.0, 259.0, 208.0, 147.0, 78.0, 61.0, 55.0, 26.0, 16.0, 5.0, 6.0, 2.0, 4.0, 2.0, 1.0, 6.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.0]",6.363715171813965,0.0,0.6334768533706665,0.7374415397644043,1.7933241128921509,5.9557294845581055,"[4102.0, 1665.0, 897.0, 693.0, 551.0, 376.0, 384.0, 253.0, 116.0, 95.0, 37.0, 17.0, 10.0, 3.0, 5.0, 6.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",9.33076286315918,0.0
6,Conv_2,Conv,False,True,False,493,0.0017807151889428496,-0.0016436646692454815,0.04099210351705551,-54.97281265258789,3646.0927734375,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 23.0, 2255.0, 6921.0, 9.0]",0.19151383638381958,-2.967047691345215,0.6318330764770508,0.7304083704948425,1.6186366081237793,3.392679214477539,"[3134.0, 1593.0, 1060.0, 683.0, 450.0, 481.0, 386.0, 293.0, 255.0, 259.0, 208.0, 147.0, 78.0, 61.0, 55.0, 26.0, 16.0, 5.0, 6.0, 2.0, 4.0, 2.0, 1.0, 6.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.0]",6.363715171813965,0.0,0.6334768533706665,0.7374415397644043,1.7933241128921509,5.9557294845581055,"[4102.0, 1665.0, 897.0, 693.0, 551.0, 376.0, 384.0, 253.0, 116.0, 95.0, 37.0, 17.0, 10.0, 3.0, 5.0, 6.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",9.33076286315918,0.0
7,Conv_2,Conv,True,True,False,1311,7.341520540649071e-05,-8.874729974195361e-05,0.003980894573032856,0.09036645293235779,-1.2169339656829834,"[567.0, 414.0, 513.0, 252.0, 306.0, 135.0, 117.0, 189.0, 99.0, 396.0, 180.0, 99.0, 270.0, 963.0, 153.0, 441.0, 162.0, 153.0, 0.0, 810.0, 171.0, 144.0, 0.0, 0.0, 261.0, 252.0, 378.0, 0.0, 207.0, 360.0, 450.0, 774.0]",0.0061649903655052185,-0.006215989589691162,-0.02537047490477562,0.46397665143013,-0.8713023662567139,3.5468292236328125,"[135.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 252.0, 0.0, 0.0, 108.0, 0.0, 351.0, 189.0, 117.0, 747.0, 378.0, 522.0, 1395.0, 2214.0, 1071.0, 144.0, 468.0, 117.0, 261.0, 279.0, 351.0, 0.0, 0.0, 0.0, 0.0, 117.0]",1.3052434921264648,-1.8951131105422974,-0.02528173103928566,0.464036226272583,-0.8667970895767212,3.519009590148926,"[135.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 252.0, 0.0, 0.0, 108.0, 0.0, 351.0, 189.0, 117.0, 747.0, 378.0, 603.0, 1314.0, 2412.0, 873.0, 144.0, 468.0, 117.0, 261.0, 279.0, 351.0, 0.0, 0.0, 0.0, 0.0, 117.0]",1.3101974725723267,-1.8901591300964355
8,Conv_2,Conv,True,True,False,1312,7.1072174812059075e-09,1.6538426280021667e-05,0.00011349507258273661,-0.45181867480278015,-1.4429625272750854,"[1476.0, 1557.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1485.0, 0.0, 1566.0, 0.0, 0.0, 0.0, 0.0, 1584.0, 0.0, 0.0, 0.0, 1548.0]",0.0001506507396697998,-0.00014495849609375,1.163982629776001,0.7041569352149963,0.2232431322336197,-1.1742948293685913,"[1548.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1584.0, 1566.0, 0.0, 0.0, 1557.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1476.0, 0.0, 0.0, 1485.0]",2.200578451156616,0.1409422606229782,1.1639659404754639,0.7042203545570374,0.22306983172893524,-1.1743905544281006,"[1548.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1584.0, 1566.0, 0.0, 0.0, 1557.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1476.0, 0.0, 0.0, 1485.0]",2.200533390045166,0.1407916098833084
9,Conv_2,Conv,False,False,True,1310,0.0009410762577317655,0.0015008690534159541,0.05618814006447792,27.724388122558594,1130.48095703125,"[1.0, 7.0, 871.0, 8113.0, 174.0, 36.0, 6.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",2.6958255767822266,-0.31166791915893555,1.155753254890442,1.406617283821106,-1.6433582305908203,9.963163375854492,"[2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 7.0, 6.0, 4.0, 6.0, 10.0, 9.0, 26.0, 62.0, 124.0, 95.0, 98.0, 180.0, 507.0, 2397.0, 2057.0, 1053.0, 1168.0, 861.0, 463.0, 59.0, 11.0, 2.0]",5.580687522888184,-13.640392303466797,1.1542524099349976,1.422931432723999,-1.7806485891342163,11.932930946350098,"[1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 3.0, 6.0, 6.0, 4.0, 10.0, 13.0, 21.0, 41.0, 140.0, 111.0, 114.0, 245.0, 1144.0, 2914.0, 1604.0, 1234.0, 1034.0, 499.0, 56.0, 7.0, 1.0]",5.892355442047119,-15.992006301879883
