144	100	188	102
148	101	184	96
149	104	186	96
152	103	183	95
150	105	187	95
144	113	188	93
138	113	191	93
103	113	204	100
78	116	215	101
76	118	218	99
50	115	202	102
43	118	173	99
33	112	142	104
29	111	129	99
32	107	120	99
33	107	121	104
41	102	115	102
43	96	118	104
52	89	126	109
71	83	124	117
83	75	117	115
84	71	115	119
88	68	113	123
97	64	106	126
103	63	101	127
114	56	113	132
119	56	116	130
123	56	111	132
125	63	118	127
127	66	126	125
128	70	134	123
133	68	138	123
136	65	138	129
136	64	140	129
141	68	136	132
140	80	141	123
143	83	143	116
130	94	176	115
127	97	191	106
126	98	192	108
124	100	204	107
118	101	209	108
118	102	217	107
109	97	240	114
121	85	230	125
120	82	231	129
122	72	225	137
125	64	224	143
115	62	225	149
109	45	214	168
109	45	200	171
101	46	204	169
95	49	197	168
78	137	180	83
86	153	125	71
176	164	128	61
162	165	126	60
172	164	132	60
197	163	103	60
185	165	103	59
167	170	115	55
184	171	94	54
148	163	42	61
160	169	23	56
157	174	65	50
176	164	38	61
157	169	100	53
186	162	28	63
185	167	78	56
190	160	15	65
181	173	71	49
183	161	10	64
157	179	54	44
156	166	36	59
138	169	59	55
117	171	60	54
115	173	61	52
116	173	60	52
126	169	46	56
98	174	112	51
164	165	75	60
97	173	79	52
117	172	64	53
151	168	13	57
103	178	91	44
154	166	36	58
168	160	39	63
129	168	89	56
175	159	25	65
158	162	41	62
169	157	79	65
184	153	41	71
184	155	73	66
180	150	41	75
151	156	88	65
189	152	38	72
165	150	39	69
161	146	28	69
134	152	103	61
151	145	92	72
173	143	36	75
154	144	107	63
180	137	98	73
180	137	96	70
180	136	98	71
182	135	100	70
173	137	112	71
178	136	92	73
179	133	72	74
137	138	98	75
168	134	105	76
148	138	103	71
140	136	92	74
166	131	110	74
171	130	108	73
165	132	120	70
173	130	115	72
182	130	111	71
186	128	101	73
181	129	104	74
189	128	86	74
165	125	116	72
156	122	127	72
178	118	107	75
137	123	137	69
143	120	129	72
130	122	135	69
151	119	126	73
163	119	113	73
150	122	114	70
153	123	106	69
124	127	142	65
169	116	116	76
184	112	113	81
188	111	126	80
185	113	128	80
186	112	137	78
183	111	143	76
186	110	143	77
191	109	145	81
191	108	145	81
190	108	145	81
193	107	145	84
190	106	147	85
190	104	147	86
189	101	150	89
189	98	150	90
190	99	150	90
188	96	155	92
186	93	159	96
185	86	163	103
179	79	164	113
192	77	152	115
193	78	150	112
193	76	153	115
203	76	146	118
210	81	139	109
213	81	131	114
218	74	123	120
219	74	122	121
212	70	123	131
212	76	118	124
205	70	121	133
196	77	117	131
206	69	109	127
205	64	110	120
201	71	107	115
207	67	108	108
225	41	73	148
133	68	137	128
163	77	119	137
172	45	100	169
92	82	177	134
59	72	218	150
55	74	205	151
66	84	192	140
86	70	188	155
62	76	215	149
72	75	194	150
51	70	220	155
70	75	193	150
57	71	242	154
68	58	220	165
65	69	218	156
53	59	236	166
38	65	243	160
65	67	231	158
68	78	225	147
61	79	238	145
64	80	225	145
68	83	222	142
82	85	222	139
63	88	236	137
69	92	268	130
73	89	203	133
75	93	244	132
77	92	224	127
83	93	212	132
86	96	172	128
95	102	235	123
94	99	200	121
93	100	200	125
92	102	203	122
93	102	216	121
95	102	254	117
98	98	206	122
100	101	195	121
102	103	229	117
101	100	206	120
102	102	184	123
103	105	207	119
103	104	208	115
109	103	171	121
103	106	157	115
106	98	245	124
108	86	266	118
95	93	242	132
99	92	175	130
98	98	239	127
106	95	219	116
111	94	155	131
98	103	186	122
105	98	186	125
102	98	188	124
106	94	234	129
104	91	210	133
102	93	200	130
104	93	210	129
102	92	186	133
106	89	176	135
109	90	184	134
110	88	149	133
116	83	151	133
112	90	147	129
117	85	115	126
118	90	203	125
112	92	227	133
104	88	260	129
115	85	182	138
102	92	253	131
107	86	202	132
107	90	169	133
111	93	222	132
110	91	172	131
106	95	162	124
122	95	137	120
123	97	91	102
142	102	78	73
146	104	80	59
144	103	71	57
148	106	69	59
149	108	71	58
152	113	65	58
155	117	57	56
156	119	57	53
157	119	56	53
158	121	55	52
160	123	56	51
162	123	56	50
162	126	63	51
159	124	73	57
161	125	74	57
159	122	81	61
160	122	99	64
161	120	112	63
176	118	98	66
173	119	105	71
174	119	103	71
174	121	103	73
175	120	103	76
176	119	104	78
182	114	103	79
185	112	105	81
184	113	102	79
189	109	102	79
189	111	100	76
192	113	101	76
190	109	105	74
188	107	105	73
188	108	105	74
190	105	102	77
190	104	102	77
192	103	100	77
189	102	97	92
187	102	96	101
185	102	97	101
186	102	92	108
184	103	89	113
179	101	91	119
179	102	80	116
175	107	77	115
173	107	81	115
168	113	79	110
164	120	71	103
159	130	77	93
150	138	86	87
144	149	93	74
146	149	88	75
131	163	104	61
128	168	111	56
129	170	109	55
132	159	105	66
132	151	112	74
131	151	112	73
136	142	135	81
139	135	136	83
141	126	148	88
141	109	156	94
140	105	166	92
139	104	168	91
140	99	173	93
140	92	172	93
141	85	173	97
140	82	165	95
139	83	166	103
141	82	160	96
138	84	163	102
138	85	159	93
136	85	163	99
131	86	161	94
133	87	165	97
131	87	167	94
130	87	172	99
125	87	173	96
125	88	172	94
124	89	166	96
122	90	168	94
123	90	168	94
121	91	160	93
121	93	167	91
119	94	167	89
118	97	177	86
117	98	172	88
117	97	172	89
115	97	173	91
112	97	176	91
114	97	177	92
113	90	180	101
110	86	187	105
111	86	186	105
109	83	191	107
110	79	192	111
107	81	193	108
109	87	191	102
110	88	186	99
110	87	185	99
111	88	181	99
116	91	172	97
119	91	164	97
110	78	168	110
108	72	169	115
105	73	172	116
105	69	169	119
104	68	167	120
102	70	175	119
104	74	175	115
104	77	178	116
105	76	177	116
106	79	178	114
100	82	188	112
101	82	192	115
102	84	191	116
98	87	196	114
98	87	197	113
100	88	185	109
104	95	181	99
101	97	166	95
96	100	151	91
97	100	148	90
98	101	145	89
98	101	145	90
96	102	138	91
97	102	133	91
97	102	125	95
98	102	124	96
98	102	121	95
98	103	121	98
96	104	125	98
92	103	126	97
91	105	121	97
89	105	132	94
88	103	127	96
91	105	120	96
89	104	130	94
95	107	130	95
89	111	135	89
88	109	140	91
87	110	136	90
88	111	141	89
88	111	134	88
88	110	134	88
89	111	128	91
88	110	130	89
88	110	131	91
88	110	129	88
88	110	129	90
88	111	128	90
88	110	130	89
88	110	131	90
89	111	128	89
88	111	135	90
90	112	129	88
89	111	131	88
90	109	122	91
90	108	122	90
90	108	122	91
89	108	119	91
88	108	119	92
88	108	117	92
90	108	114	90
91	109	112	90
90	108	112	90
92	109	109	90
94	109	106	90
94	109	108	91
95	109	108	90
94	108	109	91
94	109	108	90
94	108	108	91
95	108	110	92
93	108	109	90
95	108	108	94
93	108	113	92
94	108	112	93
93	108	111	92
96	107	112	93
95	107	116	91
93	107	111	94
94	108	109	89
92	107	112	92
95	108	109	88
92	107	110	91
93	107	114	90
90	107	109	88
91	107	109	90
91	107	110	90
91	107	111	89
92	108	109	87
91	108	110	87
92	108	110	87
90	107	110	88
90	107	112	88
89	108	113	87
90	108	109	85
90	108	110	86
94	110	117	83
92	111	126	83
92	110	127	83
95	112	124	81
95	113	128	81
96	112	131	80
97	112	131	78
98	114	133	78
98	112	133	78
99	113	135	78
99	114	138	77
101	113	134	77
103	113	124	77
105	112	124	78
104	112	126	78
105	113	124	77
107	112	122	77
108	111	122	77
107	113	128	76
107	113	132	76
108	113	131	76
109	113	134	76
109	111	140	77
108	110	150	79
109	108	155	81
110	105	155	83
110	104	158	84
110	102	162	87
110	101	164	88
115	97	167	93
115	95	170	91
118	95	168	89
119	95	168	88
120	95	174	92
124	95	171	95
127	94	171	96
129	95	176	96
127	95	180	95
130	94	180	96
128	93	182	96
134	88	180	101
138	83	177	107
142	73	169	115
135	67	176	121
137	66	177	126
115	111	169	75
134	121	93	69
130	125	99	69
135	119	93	72
138	115	83	77
138	115	84	78
134	111	85	80
123	114	89	71
122	121	84	67
120	126	77	62
116	124	81	62
118	123	80	64
118	126	79	62
118	125	80	62
116	126	82	62
119	125	81	63
119	127	79	61
118	126	81	62
118	126	80	62
118	125	79	62
117	125	81	62
118	126	80	62
120	126	79	61
119	125	79	62
120	127	79	61
118	126	81	62
120	128	79	60
117	127	83	61
120	129	81	60
118	128	83	61
119	130	81	60
120	128	80	60
121	130	80	60
120	128	82	60
121	128	81	60
121	129	81	60
122	128	80	60
122	128	80	60
124	129	80	60
127	128	77	60
125	128	79	61
124	128	79	61
129	128	78	59
124	129	80	61
126	127	80	60
125	126	81	60
127	125	79	59
125	125	80	60
126	126	80	59
121	123	83	59
127	125	81	59
124	123	80	60
123	125	83	60
126	124	79	59
127	125	78	60
121	124	82	60
126	125	79	59
123	124	80	60
119	125	84	60
125	125	80	58
120	123	83	59
124	125	81	59
119	123	85	59
126	126	79	58
124	125	81	59
125	127	80	59
122	125	83	59
128	128	77	58
124	126	81	59
127	125	76	60
126	124	80	60
127	126	77	60
127	124	79	60
128	125	76	60
126	123	78	59
128	125	75	60
127	124	79	60
127	124	75	59
127	123	77	61
127	124	75	59
125	124	78	61
125	125	78	58
125	122	79	61
125	124	78	60
126	121	79	60
126	122	77	60
126	121	78	60
127	122	78	59
127	121	79	60
126	122	78	60
128	121	80	61
124	122	80	60
125	121	81	60
124	123	81	60
127	121	78	59
122	122	83	60
125	120	81	59
124	123	81	59
124	122	79	59
124	123	82	60
125	123	78	59
120	125	86	60
125	125	78	57
124	124	82	61
122	125	80	58
124	124	81	58
121	124	82	58
123	125	83	58
121	125	80	57
123	125	83	58
126	126	78	57
123	128	83	57
125	126	78	57
126	128	81	57
124	126	78	57
123	124	82	62
111	118	93	69
113	120	91	68
112	118	91	69
111	118	91	69
109	115	94	70
109	115	93	70
110	114	92	70
111	108	92	75
112	110	91	75
112	109	90	75
112	110	91	75
113	111	88	74
112	110	91	73
110	108	93	76
107	107	97	79
107	108	98	78
105	105	100	79
103	107	100	77
100	110	102	76
91	112	109	75
89	112	110	73
89	111	110	74
89	110	109	75
89	110	109	77
88	109	112	77
86	109	113	73
87	108	114	75
86	109	115	76
86	106	115	75
86	105	116	77
83	107	119	75
82	107	121	72
83	109	120	75
84	109	121	72
79	110	124	76
80	112	123	75
80	114	125	75
79	116	126	73
80	117	125	74
80	118	124	72
79	118	127	73
79	119	129	73
81	119	128	71
79	120	127	73
78	120	128	72
78	120	128	73
77	120	125	73
76	119	126	73
76	119	128	72
78	117	132	72
79	115	141	74
80	115	143	74
82	114	146	75
82	114	139	72
85	114	146	74
87	113	144	74
88	113	142	74
88	113	143	75
90	112	150	75
92	112	153	78
94	112	154	78
95	112	159	78
97	113	158	79
98	113	157	79
102	113	151	79
105	112	148	79
107	111	151	80
115	109	144	82
117	106	142	83
117	107	140	83
118	103	138	87
116	98	136	84
116	95	138	95
122	89	128	97
120	86	129	105
124	87	123	102
119	82	130	108
122	77	123	112
122	72	129	120
118	66	141	122
117	65	143	125
116	66	145	124
114	64	154	125
116	66	159	121
116	66	166	121
118	67	171	118
118	67	172	117
117	67	171	118
116	65	181	120
120	59	183	121
124	56	189	119
132	57	189	129
132	56	191	120
134	58	189	124
133	54	197	126
136	61	191	118
135	61	194	120
132	67	179	113
131	70	174	113
130	70	181	113
128	74	163	106
122	84	150	94
120	89	135	97
114	96	122	87
122	96	103	86
119	97	105	87
110	98	113	85
105	98	115	86
98	100	117	82
89	100	112	79
84	99	92	80
87	100	83	76
84	94	91	81
83	88	81	86
81	86	81	85
82	86	82	78
81	84	87	83
81	85	84	82
81	84	80	80
83	83	76	84
85	85	66	82
83	82	55	63
85	81	57	55
82	80	60	54
84	79	60	54
84	75	61	53
88	72	62	54
93	73	59	45
94	69	61	47
92	71	65	49
84	71	78	44
43	78	141	70
121	73	193	71
117	71	190	113
120	77	184	120
120	82	196	109
122	87	178	102
123	88	181	104
123	89	148	104
123	91	155	95
122	91	155	98
121	92	153	99
122	96	150	99
124	92	153	103
121	96	154	102
120	95	143	108
121	95	164	106
126	97	143	110
126	95	181	111
122	112	155	106
134	105	157	117
114	87	207	133
105	83	217	142
100	87	219	138
87	97	243	123
74	99	278	119
193	46	176	164
190	54	171	154
198	49	144	162
196	47	152	159
251	12	101	188
249	18	100	185
234	30	58	194
221	115	66	107
224	118	59	99
223	123	59	88
215	125	65	88
203	126	68	93
189	128	76	95
171	130	81	92
161	129	84	94
156	130	91	93
151	129	89	94
148	126	88	96
147	125	82	96
129	123	95	95
115	125	107	92
114	123	109	94
101	124	119	92
93	122	126	87
91	124	128	86
90	123	129	92
88	123	133	95
87	124	134	93
89	124	134	96
85	124	138	97
79	127	144	94
71	131	154	89
67	129	158	92
69	128	157	94
70	129	159	91
63	135	171	86
65	133	177	86
59	134	178	84
60	134	179	83
60	133	180	83
62	132	178	83
65	131	182	83
69	127	180	82
72	123	146	85
74	123	133	79
74	124	130	75
77	126	126	71
82	126	120	72
84	125	108	72
88	120	100	73
90	116	96	75
90	117	96	75
90	112	93	77
89	107	69	77
90	104	58	77
93	93	49	74
89	89	60	77
90	88	59	77
86	90	67	76
79	87	64	75
56	81	87	76
63	76	92	82
62	75	93	73
61	73	98	79
65	72	104	79
73	67	115	87
67	66	103	85
99	81	99	76
105	82	113	77
105	83	111	76
106	82	129	76
108	81	134	76
105	81	142	74
105	83	146	73
106	88	148	71
107	89	148	71
104	91	153	71
104	93	159	72
106	94	166	70
113	93	166	71
120	93	163	72
118	92	166	71
128	93	160	72
130	93	160	71
140	89	158	74
146	88	154	76
148	86	144	71
148	85	152	74
149	85	146	73
150	85	140	75
148	86	142	76
147	85	123	75
146	83	125	77
146	83	124	76
146	80	124	80
143	75	125	81
143	75	122	83
142	74	133	81
143	76	131	82
143	77	130	79
142	79	134	76
141	80	135	75
141	80	138	75
141	84	142	73
141	84	141	73
140	84	143	74
140	84	143	72
140	84	145	72
140	84	147	72
141	82	152	72
141	83	154	72
142	83	154	72
144	82	154	72
144	83	157	72
144	84	160	71
144	84	163	70
144	84	164	69
144	84	164	70
143	85	166	70
143	86	166	71
144	87	165	70
143	88	169	70
144	88	170	69
143	89	172	69
144	91	175	69
144	90	178	68
143	91	188	67
145	94	197	66
144	92	199	63
145	92	201	65
157	90	186	64
170	89	178	69
178	86	175	75
197	83	167	78
198	81	167	74
198	81	166	72
204	78	161	71
212	77	153	75
213	77	151	74
219	77	138	77
218	76	135	77
217	77	134	77
216	74	135	79
215	72	135	81
213	69	138	85
215	63	138	90
224	58	131	96
219	61	137	94
223	56	134	97
228	51	130	101
226	43	133	108
231	47	128	103
236	43	124	108
235	47	125	103
237	41	123	110
237	43	119	109
236	43	119	108
233	33	117	117
232	38	114	113
232	38	116	113
229	33	116	117
229	36	111	114
227	35	110	117
223	36	108	116
218	41	109	112
223	35	104	119
215	43	110	112
214	37	108	120
211	46	107	113
211	37	103	124
213	36	102	126
211	36	104	125
