978	496	56	25
967	511	53	25
954	518	54	24
947	511	55	19
938	512	57	17
928	521	60	13
929	518	51	24
931	508	49	32
950	522	52	37
950	460	67	101
938	416	120	150
915	393	103	137
920	391	97	121
948	435	68	65
968	471	61	50
973	504	50	46
953	544	76	42
934	542	80	43
911	544	77	46
886	546	79	49
856	550	82	49
828	552	90	48
811	554	89	48
799	554	93	52
788	557	99	55
776	573	103	60
770	584	106	55
758	596	109	57
754	613	103	46
730	627	113	34
699	645	122	27
672	640	149	42
676	651	146	34
640	640	172	46
556	508	239	175
476	492	218	121
490	468	238	201
510	460	246	202
525	456	209	204
532	461	189	190
536	460	175	176
535	474	164	155
559	518	128	102
576	557	119	54
579	561	82	42
584	563	85	36
570	549	84	38
558	527	111	39
542	526	83	41
535	514	73	41
520	504	69	34
513	486	69	38
510	477	54	26
506	465	78	19
509	462	55	25
520	463	63	21
536	462	54	22
552	457	59	31
576	462	56	38
592	482	60	27
617	498	53	25
630	510	57	25
649	530	46	24
675	546	60	29
690	548	52	22
706	536	61	26
723	527	68	21
739	528	65	34
752	535	74	22
772	533	59	29
791	516	57	36
780	471	83	69
789	480	91	52
778	457	103	73
800	442	91	74
822	410	68	97
792	450	97	54
785	451	86	46
773	446	74	52
763	465	67	42
756	476	59	41
748	494	57	33
738	505	54	25
723	509	70	23
713	513	59	27
705	518	54	25
693	519	60	30
692	530	69	25
695	534	70	23
700	535	56	30
702	537	59	26
704	525	62	32
710	526	56	28
712	513	60	37
721	514	58	31
727	507	57	28
736	506	54	26
743	501	53	22
748	502	55	20
778	494	49	30
739	468	79	75
758	499	78	50
748	489	89	62
760	495	82	51
725	467	103	82
717	449	120	98
723	442	131	105
727	435	124	109
740	465	132	87
758	477	124	92
769	473	127	98
776	468	136	105
791	473	138	100
808	477	136	96
828	504	128	63
850	517	105	53
813	482	146	88
840	486	127	82
840	489	135	76
871	510	101	52
820	477	136	82
851	493	110	63
852	509	90	46
781	468	153	87
815	485	123	74
831	507	87	50
763	482	152	85
819	509	100	61
759	493	145	76
815	518	91	57
766	509	142	70
821	532	88	51
741	505	157	81
810	531	91	57
734	507	156	77
817	533	77	52
786	535	109	52
759	526	135	63
809	549	83	42
782	537	105	54
706	509	169	79
800	533	78	50
796	544	80	38
786	539	95	42
711	510	167	67
795	529	89	55
706	504	159	71
767	518	114	62
703	502	173	74
763	510	116	65
701	491	176	77
718	485	156	87
718	485	162	88
774	509	110	67
717	493	151	76
778	514	90	53
705	479	163	84
770	505	99	61
724	484	134	76
742	492	121	67
714	479	151	80
728	481	140	79
747	494	122	67
703	477	143	77
737	491	113	67
730	501	104	55
711	501	126	58
761	525	75	38
724	511	107	56
664	493	163	75
747	518	78	54
668	486	156	82
744	512	86	62
697	497	144	74
773	522	86	57
694	498	172	79
795	521	92	57
713	495	160	82
726	514	166	75
812	542	79	56
786	527	111	60
735	497	165	67
731	488	168	72
742	483	174	74
820	485	90	56
726	470	171	68
807	485	81	47
762	469	122	60
808	491	76	36
766	466	114	62
809	484	72	39
788	474	93	47
788	473	92	49
740	454	139	73
776	470	105	64
790	494	78	44
755	485	112	55
713	470	141	70
743	485	107	58
670	466	163	77
736	489	95	62
653	474	167	75
718	494	99	65
726	512	97	51
636	482	185	86
611	461	207	117
636	489	192	97
675	495	154	99
660	505	174	87
648	501	180	90
646	498	184	94
623	487	207	106
704	518	128	82
612	498	202	97
614	489	237	116
632	502	219	112
622	487	230	121
623	494	231	122
624	497	234	124
627	492	236	133
640	513	229	120
608	503	263	133
630	519	242	125
617	507	244	126
611	494	249	143
609	500	261	141
616	502	257	144
623	504	188	116
624	506	236	120
641	506	221	124
599	499	270	137
589	484	280	161
619	440	260	209
590	491	276	149
626	431	246	211
640	492	221	141
641	499	234	136
680	520	203	121
694	524	180	119
676	529	195	113
637	511	236	126
692	396	185	236
665	442	223	174
605	157	292	455
483	260	503	380
543	210	326	425
591	66	259	518
557	286	275	314
608	332	224	281
617	461	277	181
612	497	239	144
658	526	205	114
723	566	108	68
608	505	231	129
676	525	171	111
718	551	142	84
634	513	233	120
741	550	129	87
643	512	226	126
728	552	149	91
622	500	261	142
687	488	218	150
764	540	163	100
646	515	288	128
690	438	446	69
696	520	382	10
842	629	112	15
854	635	88	31
878	634	88	38
849	649	127	30
911	650	80	34
906	644	90	34
881	648	114	27
877	642	114	28
862	643	115	27
849	640	124	27
836	635	127	29
833	630	124	36
830	637	126	36
823	646	119	36
812	641	134	45
803	617	140	70
671	530	274	155
909	416	225	68
1036	334	130	127
1037	350	192	63
1050	343	194	54
1046	347	191	45
1047	354	205	32
1044	359	209	33
1048	361	190	31
1050	361	198	32
1048	363	204	32
1047	351	207	40
1039	360	214	35
1044	360	210	30
1048	363	156	36
1057	359	196	41
1060	359	122	50
1067	358	66	57
1081	364	53	49
1089	369	57	54
1091	373	60	46
1099	375	54	46
1103	376	58	43
1108	368	61	49
1112	364	64	51
1117	359	64	52
1122	360	50	48
1130	354	64	50
1134	351	60	50
1133	346	65	52
1138	348	60	49
1141	344	65	51
1145	344	64	49
1152	345	64	48
1156	345	66	48
1159	345	63	47
1164	352	65	51
1169	354	67	48
1175	353	67	49
1182	352	68	50
1188	351	70	50
1194	351	69	51
1201	351	69	50
1207	353	64	48
1211	354	60	47
1215	355	56	45
1213	348	48	39
1219	342	38	34
1224	340	40	32
1229	335	39	35
1235	334	39	33
1241	335	30	34
1244	336	34	31
1247	324	28	39
1247	311	28	41
1246	307	28	40
1246	313	28	46
1186	305	56	54
1107	337	51	49
1036	326	117	60
983	358	120	38
971	366	116	46
969	373	56	47
970	384	37	35
962	392	37	26
960	393	63	18
970	395	37	31
965	396	42	28
974	402	35	32
982	401	41	27
979	406	37	32
982	413	41	33
987	413	40	32
986	410	39	34
991	403	38	34
990	383	14	49
993	397	27	33
1026	392	14	30
1004	404	43	34
1007	403	46	33
1015	397	40	38
1018	394	43	38
1020	395	45	35
1023	394	41	36
1056	375	14	56
1052	389	26	40
1040	395	31	45
1034	400	38	43
1033	400	48	39
1039	400	44	37
1038	400	49	36
1047	401	46	36
1052	399	47	37
1055	394	50	41
1057	385	49	37
1043	384	68	38
1057	380	55	45
1071	384	49	39
1072	387	42	35
1077	395	47	36
1083	397	46	36
1092	401	50	39
1095	405	54	35
1118	409	49	43
1120	407	49	42
1139	395	51	39
1147	382	50	39
1153	367	50	43
1157	362	40	49
1103	384	114	34
1184	366	45	58
1140	384	68	40
1148	389	12	50
1104	424	77	14
1097	417	60	28
1097	414	59	35
1103	409	56	35
1105	407	58	38
1115	404	52	40
1186	386	10	46
1214	382	15	41
1219	371	49	43
1221	364	54	46
1219	368	35	43
