,Op name,Op type,Is parameter,Is input,Is output,Variable name,Noise:Signal Power Ratio,Noise Mean,Noise Std,Noise Skewness,Noise Kurtosis,Noise Hist,Noise Max,Noise Min,Quantized Mean,Quantized Std,Quantized Skewness,Quantized Kurtosis,Quantized Hist,Quantized Max,Quantized Min,Float Mean,Float Std,Float Skewness,Float Kurtosis,Float Hist,Float Max,Float Min
0,Conv_0,Conv,False,True,False,z,7.543288575106999e-06,-0.056656863540410995,0.3685483932495117,-2.14811110496521,10.648056983947754,"[110.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 817.0, 801.0, 689.0, 659.0, 1003.0, 895.0, 960.0, 763.0, 613.0, 577.0, 591.0, 691.0]",0.4948577880859375,-2.15625,119.69313049316406,63.91875457763672,0.16000445187091827,-0.6225602626800537,"[340.0, 114.0, 172.0, 172.0, 211.0, 301.0, 384.0, 359.0, 274.0, 253.0, 287.0, 343.0, 411.0, 522.0, 477.0, 494.0, 449.0, 461.0, 362.0, 347.0, 331.0, 314.0, 191.0, 266.0, 184.0, 171.0, 164.0, 152.0, 167.0, 85.0, 78.0, 380.0]",252.84375,0.0,119.74978637695312,63.9568977355957,0.16525541245937347,-0.6167688369750977,"[340.0, 114.0, 172.0, 172.0, 211.0, 301.0, 384.0, 402.0, 265.0, 252.0, 304.0, 335.0, 432.0, 514.0, 483.0, 487.0, 464.0, 449.0, 348.0, 333.0, 337.0, 311.0, 228.0, 256.0, 175.0, 155.0, 175.0, 147.0, 156.0, 74.0, 139.0, 301.0]",255.0,0.0
1,Conv_0,Conv,True,True,False,1265,0.0002151064545614645,3.456078445651656e-07,1.2087527466064785e-05,-0.026727138087153435,-0.9665095806121826,"[252.0, 297.0, 135.0, 351.0, 198.0, 279.0, 180.0, 270.0, 189.0, 369.0, 225.0, 297.0, 261.0, 216.0, 234.0, 225.0, 1035.0, 414.0, 324.0, 225.0, 315.0, 270.0, 324.0, 270.0, 261.0, 207.0, 216.0, 189.0, 261.0, 279.0, 270.0, 378.0]",2.186642086599022e-05,-2.2060470655560493e-05,-5.4512216593138874e-05,0.0008222413016483188,-0.6198714375495911,6.911228179931641,"[9.0, 0.0, 0.0, 18.0, 0.0, 9.0, 0.0, 0.0, 18.0, 0.0, 36.0, 108.0, 54.0, 162.0, 513.0, 387.0, 1107.0, 1737.0, 2718.0, 1107.0, 531.0, 306.0, 126.0, 135.0, 36.0, 81.0, 0.0, 9.0, 0.0, 0.0, 0.0, 9.0]",0.004589196294546127,-0.0059571294113993645,-5.4857824579812586e-05,0.000822661560960114,-0.6201533079147339,6.885512351989746,"[9.0, 0.0, 0.0, 18.0, 0.0, 9.0, 0.0, 0.0, 18.0, 0.0, 36.0, 108.0, 54.0, 162.0, 459.0, 432.0, 1143.0, 1692.0, 2754.0, 1089.0, 549.0, 288.0, 126.0, 135.0, 36.0, 81.0, 0.0, 9.0, 0.0, 0.0, 0.0, 9.0]",0.00458237761631608,-0.005957695655524731
2,Conv_0,Conv,True,True,False,1266,9.394711675270173e-10,-1.7784550436772406e-06,1.1058327800128609e-05,0.14577879011631012,-0.6415634155273438,"[639.0, 135.0, 621.0, 189.0, 198.0, 0.0, 396.0, 270.0, 243.0, 261.0, 387.0, 414.0, 216.0, 423.0, 144.0, 1044.0, 414.0, 180.0, 486.0, 252.0, 693.0, 234.0, 153.0, 216.0, 0.0, 0.0, 0.0, 441.0, 0.0, 189.0, 153.0, 225.0]",2.1845102310180664e-05,-2.014636993408203e-05,0.014113451354205608,0.36515000462532043,-1.7476928234100342,2.0884556770324707,"[153.0, 171.0, 0.0, 0.0, 270.0, 0.0, 0.0, 270.0, 0.0, 198.0, 0.0, 378.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1044.0, 387.0, 1863.0, 873.0, 1719.0, 945.0, 0.0, 441.0, 234.0, 270.0]",0.46588996052742004,-1.1123954057693481,0.014115231111645699,0.3651481568813324,-1.747678518295288,2.0884203910827637,"[153.0, 171.0, 0.0, 0.0, 270.0, 0.0, 0.0, 270.0, 0.0, 198.0, 0.0, 378.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1044.0, 387.0, 1863.0, 873.0, 1719.0, 945.0, 0.0, 441.0, 234.0, 270.0]",0.4659004807472229,-1.11238431930542
3,Conv_0,Conv,False,False,True,1264,0.0004664771549869329,0.002372552640736103,0.008218947798013687,0.21234112977981567,1.0802841186523438,"[1.0, 1.0, 2.0, 0.0, 1.0, 6.0, 19.0, 56.0, 82.0, 123.0, 177.0, 246.0, 406.0, 545.0, 675.0, 2005.0, 1076.0, 889.0, 942.0, 653.0, 380.0, 337.0, 199.0, 165.0, 84.0, 53.0, 36.0, 27.0, 16.0, 8.0, 2.0, 4.0]",0.03911897540092468,-0.03751540184020996,-0.059718888252973557,0.3923455774784088,-0.43993479013442993,1.0690994262695312,"[5.0, 25.0, 18.0, 31.0, 51.0, 75.0, 159.0, 211.0, 263.0, 389.0, 498.0, 523.0, 598.0, 626.0, 1811.0, 1313.0, 1035.0, 688.0, 376.0, 211.0, 128.0, 83.0, 37.0, 19.0, 12.0, 11.0, 11.0, 2.0, 2.0, 3.0, 1.0, 1.0]",1.8980817794799805,-1.6120195388793945,-0.06209144368767738,0.391182541847229,-0.4380803406238556,1.061276912689209,"[5.0, 24.0, 16.0, 32.0, 50.0, 75.0, 159.0, 210.0, 267.0, 370.0, 517.0, 528.0, 591.0, 633.0, 1785.0, 1335.0, 1071.0, 659.0, 382.0, 208.0, 123.0, 78.0, 37.0, 18.0, 12.0, 12.0, 11.0, 1.0, 2.0, 3.0, 1.0, 1.0]",1.8994059562683105,-1.6167786121368408
4,Clip_3,Clip,False,True,False,1264,0.0004664771549869329,0.002372552640736103,0.008218947798013687,0.21234112977981567,1.0802841186523438,"[1.0, 1.0, 2.0, 0.0, 1.0, 6.0, 19.0, 56.0, 82.0, 123.0, 177.0, 246.0, 406.0, 545.0, 675.0, 2005.0, 1076.0, 889.0, 942.0, 653.0, 380.0, 337.0, 199.0, 165.0, 84.0, 53.0, 36.0, 27.0, 16.0, 8.0, 2.0, 4.0]",0.03911897540092468,-0.03751540184020996,-0.059718888252973557,0.3923455774784088,-0.43993479013442993,1.0690994262695312,"[5.0, 25.0, 18.0, 31.0, 51.0, 75.0, 159.0, 211.0, 263.0, 389.0, 498.0, 523.0, 598.0, 626.0, 1811.0, 1313.0, 1035.0, 688.0, 376.0, 211.0, 128.0, 83.0, 37.0, 19.0, 12.0, 11.0, 11.0, 2.0, 2.0, 3.0, 1.0, 1.0]",1.8980817794799805,-1.6120195388793945,-0.06209144368767738,0.391182541847229,-0.4380803406238556,1.061276912689209,"[5.0, 24.0, 16.0, 32.0, 50.0, 75.0, 159.0, 210.0, 267.0, 370.0, 517.0, 528.0, 591.0, 633.0, 1785.0, 1335.0, 1071.0, 659.0, 382.0, 208.0, 123.0, 78.0, 37.0, 18.0, 12.0, 12.0, 11.0, 1.0, 2.0, 3.0, 1.0, 1.0]",1.8994059562683105,-1.6167786121368408
5,Clip_3,Clip,True,True,False,454,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
6,Clip_3,Clip,True,True,False,455,0.5227167010307312,-4.337948322296143,4.768630219587067e-07,-0.9998371601104736,-2.0002174377441406,"[9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-4.337948799133301,-4.337948799133301,1.6620516777038574,4.768630219587067e-07,-0.9998371601104736,-2.0002174377441406,"[9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.6620512008666992,1.6620512008666992,6.0,0.0,,,"[9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.0,6.0
7,Clip_3,Clip,False,False,True,456,0.001009240630082786,0.0013827714137732983,0.006821942050009966,-4.019234657287598,165.92726135253906,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 38.0, 246.0, 1055.0, 6678.0, 882.0, 250.0, 51.0, 10.0]",0.042271971702575684,-0.23735475540161133,0.11341027170419693,0.1895650178194046,2.5491771697998047,9.071206092834473,"[5435.0, 655.0, 606.0, 543.0, 425.0, 362.0, 291.0, 215.0, 152.0, 123.0, 82.0, 67.0, 61.0, 45.0, 36.0, 32.0, 14.0, 17.0, 10.0, 3.0, 8.0, 3.0, 5.0, 6.0, 2.0, 10.0, 1.0, 0.0, 2.0, 0.0, 1.0, 4.0]",1.6620512008666992,0.0,0.11202749609947205,0.18829767405986786,2.5978782176971436,9.647045135498047,"[5549.0, 787.0, 654.0, 575.0, 401.0, 338.0, 237.0, 179.0, 110.0, 102.0, 68.0, 57.0, 40.0, 36.0, 17.0, 17.0, 6.0, 6.0, 6.0, 7.0, 5.0, 1.0, 10.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0]",1.8994059562683105,0.0
8,Conv_4,Conv,False,True,False,456,0.001009240630082786,0.0013827714137732983,0.006821942050009966,-4.019234657287598,165.92726135253906,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 38.0, 246.0, 1055.0, 6678.0, 882.0, 250.0, 51.0, 10.0]",0.042271971702575684,-0.23735475540161133,0.11341027170419693,0.1895650178194046,2.5491771697998047,9.071206092834473,"[5435.0, 655.0, 606.0, 543.0, 425.0, 362.0, 291.0, 215.0, 152.0, 123.0, 82.0, 67.0, 61.0, 45.0, 36.0, 32.0, 14.0, 17.0, 10.0, 3.0, 8.0, 3.0, 5.0, 6.0, 2.0, 10.0, 1.0, 0.0, 2.0, 0.0, 1.0, 4.0]",1.6620512008666992,0.0,0.11202749609947205,0.18829767405986786,2.5978782176971436,9.647045135498047,"[5549.0, 787.0, 654.0, 575.0, 401.0, 338.0, 237.0, 179.0, 110.0, 102.0, 68.0, 57.0, 40.0, 36.0, 17.0, 17.0, 6.0, 6.0, 6.0, 7.0, 5.0, 1.0, 10.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0]",1.8994059562683105,0.0
9,Conv_4,Conv,True,True,False,1268,0.0002499522815924138,2.292597628184012e-06,0.0014655936975032091,0.005838864482939243,-0.39554572105407715,"[180.0, 180.0, 135.0, 144.0, 189.0, 162.0, 306.0, 216.0, 261.0, 225.0, 216.0, 198.0, 225.0, 180.0, 252.0, 198.0, 2979.0, 189.0, 189.0, 99.0, 252.0, 216.0, 225.0, 180.0, 297.0, 234.0, 144.0, 216.0, 198.0, 180.0, 198.0, 153.0]",0.0031214505434036255,-0.0031343502923846245,-0.0029227337799966335,0.09266895800828934,-1.0134823322296143,22.680484771728516,"[18.0, 0.0, 0.0, 0.0, 0.0, 9.0, 45.0, 0.0, 18.0, 9.0, 63.0, 45.0, 108.0, 234.0, 684.0, 1701.0, 5139.0, 594.0, 252.0, 126.0, 90.0, 18.0, 0.0, 27.0, 9.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 9.0]",0.7968462705612183,-0.8031206727027893,-0.0029250262305140495,0.09265507757663727,-1.0180044174194336,22.70979881286621,"[18.0, 0.0, 0.0, 0.0, 0.0, 9.0, 45.0, 0.0, 18.0, 9.0, 63.0, 45.0, 108.0, 252.0, 666.0, 1701.0, 5139.0, 594.0, 252.0, 126.0, 90.0, 18.0, 0.0, 27.0, 9.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 9.0]",0.7968927025794983,-0.8030742406845093
