791	201	129	187
788	209	137	163
785	205	142	162
784	201	143	162
779	196	142	157
789	195	137	153
784	191	146	157
780	183	133	156
796	182	126	156
781	180	133	153
779	176	140	152
780	174	137	156
778	170	138	157
772	166	137	159
771	165	132	154
770	165	136	154
772	162	133	154
760	159	124	158
767	163	130	150
759	159	120	152
748	160	132	148
755	162	126	146
744	158	119	149
732	158	130	147
725	154	137	150
714	150	123	159
729	155	127	155
714	153	122	156
700	154	125	149
687	153	127	148
690	157	126	141
680	153	136	145
668	149	123	155
670	159	128	143
660	159	117	145
656	165	118	137
651	167	130	136
642	162	116	145
632	168	123	135
628	170	117	133
617	169	127	135
622	170	125	139
612	167	110	147
604	176	110	132
596	177	124	132
586	175	108	142
595	181	113	133
582	179	109	135
573	182	104	129
574	190	109	122
564	186	99	129
569	193	105	119
559	190	99	122
553	194	112	117
547	191	97	125
548	199	98	111
543	197	106	113
534	192	94	123
535	200	103	112
528	195	93	118
526	201	89	108
525	203	101	108
517	198	93	114
512	199	94	109
503	197	94	109
506	201	90	103
503	199	97	104
495	195	90	110
493	199	92	102
485	195	90	106
488	201	91	99
481	197	100	105
477	193	89	108
481	196	88	98
474	193	95	101
476	189	88	103
478	192	88	98
473	188	95	101
474	184	85	99
470	183	91	94
474	180	87	98
474	179	87	98
469	177	92	100
473	181	81	95
466	178	92	97
472	176	84	95
472	175	87	96
472	174	76	96
468	176	83	94
468	175	83	94
468	173	80	93
466	172	80	93
462	171	87	94
463	169	81	94
462	168	80	93
459	167	87	93
463	169	79	91
461	167	78	92
458	166	91	96
456	163	76	93
468	162	73	94
460	163	83	94
460	162	89	98
457	160	78	101
468	161	78	100
457	161	78	98
460	165	85	95
456	162	82	96
459	165	82	93
459	164	78	92
457	163	89	95
457	161	81	96
456	164	81	93
457	163	83	93
457	162	79	92
457	163	77	92
457	164	84	92
454	162	78	95
453	162	88	96
454	159	75	94
454	162	83	93
451	160	80	95
454	162	78	88
449	160	81	87
455	160	81	93
450	158	75	94
460	158	73	91
452	157	79	88
453	161	82	91
450	159	82	93
450	158	84	95
450	159	84	93
450	158	78	93
453	158	85	94
453	158	74	95
450	159	87	94
451	158	78	95
450	159	79	92
453	160	85	94
452	158	73	96
459	159	74	92
452	159	78	93
455	161	78	90
451	160	78	93
451	159	83	93
453	159	77	94
455	162	78	91
452	160	80	93
452	160	82	92
452	159	84	94
452	158	79	94
455	161	75	92
447	160	84	92
452	159	79	91
455	161	77	86
449	158	82	93
452	161	75	91
452	161	81	91
452	159	74	91
455	161	76	89
448	160	83	92
449	159	85	95
451	158	78	94
451	160	83	92
451	159	82	93
451	159	82	93
451	159	82	93
453	160	75	92
445	159	85	92
450	159	84	94
451	157	78	94
451	160	82	91
449	159	76	93
458	159	73	87
449	157	80	93
453	160	83	91
452	159	75	92
452	160	80	91
451	159	80	93
454	160	75	91
449	159	81	92
452	159	79	91
452	160	77	92
452	160	78	92
452	158	79	94
452	158	77	91
459	159	72	90
451	156	78	91
461	159	73	93
454	156	78	90
463	157	66	91
456	156	77	98
460	156	72	91
462	155	72	96
463	154	71	86
465	160	75	93
467	156	72	87
469	154	68	100
488	156	51	85
457	145	84	100
552	155	10	97
491	173	42	88
468	155	66	86
469	159	80	93
454	129	90	112
566	143	77	116
561	158	88	143
542	147	26	99
474	160	60	94
469	152	68	89
469	161	68	90
469	158	68	94
472	155	66	95
470	157	69	93
469	153	69	99
469	155	71	98
465	152	74	89
468	160	70	94
468	156	70	96
465	153	73	90
467	161	69	94
464	154	72	91
466	160	70	92
466	155	69	87
467	159	75	94
466	152	74	94
467	162	72	95
466	155	72	91
467	160	69	96
465	157	71	88
466	157	69	97
464	152	72	90
465	162	70	93
464	158	71	87
465	158	69	97
465	157	70	88
466	157	69	96
465	159	70	83
467	159	70	95
467	159	69	91
468	161	68	90
467	158	68	87
466	157	68	96
465	158	69	88
465	158	68	96
464	157	69	89
464	157	68	96
463	158	70	84
462	155	69	96
459	155	72	92
460	154	70	88
460	155	73	97
459	153	74	97
458	153	74	90
457	152	73	100
456	152	73	88
457	156	72	95
456	155	72	87
451	151	74	99
451	152	73	89
453	155	73	96
449	153	77	94
451	152	72	87
448	157	73	91
446	154	73	87
448	153	71	90
446	152	71	94
439	150	77	89
441	149	74	100
443	151	73	95
440	149	75	94
441	150	72	94
438	149	74	85
440	155	71	92
439	150	71	88
439	151	71	96
438	150	72	87
438	149	70	88
438	147	71	97
434	146	74	86
435	151	71	91
435	145	70	87
432	144	72	93
432	143	71	85
434	151	74	90
434	141	71	90
433	149	71	92
433	141	70	91
432	148	70	92
430	139	71	93
430	147	70	91
430	142	70	87
429	140	69	99
428	138	71	88
427	146	70	91
426	138	71	88
426	143	69	95
425	138	70	90
424	136	70	95
425	141	69	82
425	137	67	99
422	133	71	89
423	141	69	92
417	132	74	91
418	142	71	90
419	135	70	97
418	131	70	89
415	139	72	93
416	133	70	88
416	137	69	94
416	134	69	89
415	128	69	96
413	138	71	91
413	133	70	88
412	135	70	93
412	132	70	88
411	137	69	94
412	132	70	92
412	135	69	89
411	134	69	91
411	135	68	79
413	136	80	92
414	130	75	89
415	138	71	92
415	130	70	93
414	139	70	91
441	128	43	92
417	137	71	82
417	133	69	98
416	130	70	89
418	138	67	92
418	133	68	95
417	131	69	88
416	140	68	91
417	131	68	97
415	137	70	83
417	134	67	98
415	132	70	102
414	136	72	84
416	140	68	92
416	133	68	95
416	138	70	96
415	133	71	89
417	141	68	91
419	137	67	96
416	131	70	99
421	142	75	83
416	125	80	98
421	135	73	96
422	135	71	84
419	139	71	93
416	132	74	90
423	141	66	88
421	135	68	92
418	135	71	101
423	142	66	80
423	131	67	104
420	136	73	86
414	138	76	96
420	138	69	84
421	135	67	94
425	135	63	100
421	132	69	87
415	142	76	92
440	138	49	86
418	137	74	91
422	144	68	85
422	135	66	102
423	136	67	87
421	144	69	89
418	137	71	93
420	140	68	97
420	136	68	87
418	145	70	90
419	138	69	90
423	142	64	95
418	136	70	92
422	145	65	94
416	137	72	89
422	144	64	93
419	139	68	92
418	139	69	99
423	138	65	87
419	141	69	95
420	139	67	93
418	141	69	90
417	138	70	91
417	144	69	94
423	138	63	92
422	138	65	100
417	137	72	91
423	144	64	92
415	136	74	94
419	147	68	73
422	140	64	94
419	137	68	95
418	142	69	89
418	137	68	92
418	146	69	92
420	137	66	90
418	143	69	93
419	136	68	98
419	141	69	88
420	141	67	99
419	138	69	88
419	146	68	90
421	138	66	88
418	146	69	89
417	141	69	85
418	141	67	97
414	138	72	87
416	146	73	89
416	136	71	91
417	146	70	92
423	136	63	90
419	142	69	93
419	139	69	86
418	144	71	92
418	135	70	92
418	146	70	92
417	137	70	90
417	147	69	91
420	138	66	92
420	144	66	93
423	137	65	92
418	144	70	94
418	137	70	89
416	146	71	91
418	140	68	88
419	146	66	93
422	135	64	92
419	147	68	89
419	137	68	88
418	147	69	90
415	137	71	90
417	147	69	90
417	137	68	91
415	146	70	90
418	138	67	88
417	148	73	93
417	138	72	91
417	147	70	84
419	144	67	94
421	144	66	89
420	139	69	99
419	144	71	81
422	138	66	101
422	143	68	81
421	136	67	101
422	143	68	80
424	139	64	97
420	135	69	87
421	145	68	90
421	140	67	87
427	141	61	96
423	134	67	95
424	145	68	92
423	137	68	88
420	145	70	91
422	139	68	87
421	145	67	91
421	138	68	96
432	145	57	83
422	138	67	97
427	135	64	88
419	144	74	91
423	136	68	91
419	145	71	90
418	137	71	88
417	146	71	90
458	136	29	91
420	145	59	82
419	139	78	96
415	144	79	80
419	144	70	90
424	136	65	91
419	145	75	94
418	135	74	93
419	145	70	76
421	139	66	96
421	138	67	85
419	145	71	91
420	137	69	88
419	145	78	99
432	137	64	95
417	140	77	99
419	145	74	83
422	136	67	98
421	148	72	86
420	141	71	92
420	145	71	85
422	135	67	101
422	146	69	85
422	139	67	95
421	138	69	97
422	146	68	89
421	140	69	96
420	147	70	84
421	140	69	100
422	142	69	87
422	147	67	90
421	142	68	88
419	147	69	93
419	142	69	88
420	149	68	88
419	142	68	85
420	149	75	91
417	140	75	90
418	149	71	92
419	143	70	87
418	146	70	87
417	143	71	91
417	145	70	91
416	144	71	86
417	145	72	94
415	143	74	85
415	146	72	91
414	144	73	90
418	145	73	96
412	144	76	87
412	143	79	98
415	144	74	87
411	146	77	95
417	145	71	86
