,Op name,Op type,Is parameter,Is input,Is output,Variable name,Noise:Signal Power Ratio,Noise Mean,Noise Std,Noise Skewness,Noise Kurtosis,Noise Hist,Noise Max,Noise Min,Quantized Mean,Quantized Std,Quantized Skewness,Quantized Kurtosis,Quantized Hist,Quantized Max,Quantized Min,Float Mean,Float Std,Float Skewness,Float Kurtosis,Float Hist,Float Max,Float Min
0,Conv_0,Conv,False,True,False,z,0.0008097310201264918,-0.003286683699116111,0.0291634202003479,-8.657527923583984,88.07594299316406,"[19.0, 5.0, 8.0, 4.0, 6.0, 6.0, 5.0, 4.0, 5.0, 8.0, 1.0, 5.0, 31.0, 12.0, 15.0, 13.0, 14.0, 7.0, 10.0, 4.0, 5705.0, 3305.0, 5.0, 1.0, 2.0, 9.0, 0.0, 2.0, 2.0, 2.0, 0.0, 1.0]",0.18915772438049316,-0.3545036315917969,0.1277177780866623,1.0150090456008911,0.23160526156425476,-0.5174515247344971,"[131.0, 157.0, 185.0, 219.0, 203.0, 257.0, 262.0, 287.0, 277.0, 427.0, 349.0, 423.0, 318.0, 487.0, 454.0, 642.0, 586.0, 400.0, 390.0, 366.0, 305.0, 275.0, 245.0, 236.0, 153.0, 142.0, 121.0, 167.0, 120.0, 158.0, 116.0, 358.0]",2.285496473312378,-1.8773720264434814,0.1310044527053833,1.0230019092559814,0.2639419138431549,-0.4432647228240967,"[19.0, 97.0, 172.0, 214.0, 248.0, 233.0, 309.0, 301.0, 288.0, 458.0, 415.0, 476.0, 402.0, 521.0, 580.0, 732.0, 531.0, 405.0, 419.0, 355.0, 286.0, 280.0, 221.0, 178.0, 126.0, 172.0, 149.0, 163.0, 141.0, 164.0, 99.0, 62.0]",2.640000104904175,-2.0665297508239746
1,Conv_0,Conv,True,True,False,1256,0.00012415785749908537,0.00033207674277946353,0.010983647778630257,0.014395132660865784,-1.3202149868011475,"[315.0, 261.0, 99.0, 342.0, 351.0, 531.0, 243.0, 324.0, 351.0, 180.0, 135.0, 477.0, 333.0, 234.0, 144.0, 153.0, 333.0, 396.0, 72.0, 162.0, 306.0, 324.0, 279.0, 243.0, 180.0, 342.0, 261.0, 414.0, 252.0, 414.0, 297.0, 468.0]",0.018173888325691223,-0.018220901489257812,-0.016198478639125824,0.9851186275482178,-0.2655723989009857,6.185787200927734,"[27.0, 36.0, 0.0, 45.0, 0.0, 27.0, 45.0, 72.0, 144.0, 72.0, 180.0, 189.0, 189.0, 360.0, 855.0, 3618.0, 1719.0, 495.0, 459.0, 90.0, 180.0, 90.0, 81.0, 90.0, 36.0, 0.0, 18.0, 45.0, 36.0, 0.0, 0.0, 18.0]",4.781245231628418,-4.59735107421875,-0.016530564054846764,0.9860453605651855,-0.2598074674606323,6.178112030029297,"[27.0, 36.0, 36.0, 9.0, 0.0, 27.0, 45.0, 72.0, 144.0, 72.0, 180.0, 189.0, 189.0, 360.0, 738.0, 3582.0, 1836.0, 459.0, 495.0, 126.0, 180.0, 72.0, 99.0, 63.0, 27.0, 36.0, 18.0, 0.0, 81.0, 0.0, 0.0, 18.0]",4.767605304718018,-4.61099100112915
2,Conv_0,Conv,True,True,False,1257,1.9428465503068537e-09,4.565343260765076e-05,0.00017846519767772406,-0.13228727877140045,-1.5807539224624634,"[1152.0, 576.0, 0.0, 0.0, 0.0, 0.0, 576.0, 0.0, 576.0, 576.0, 0.0, 576.0, 0.0, 576.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 576.0, 0.0, 0.0, 0.0, 0.0, 0.0, 576.0, 576.0, 576.0, 0.0, 1152.0, 1152.0]",0.00026494264602661133,-0.000217437744140625,0.48652219772338867,4.1509199142456055,-1.6677366495132446,1.940147876739502,"[576.0, 576.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 576.0, 0.0, 576.0, 576.0, 1728.0, 1152.0, 1152.0, 1152.0, 0.0, 576.0, 0.0, 0.0, 0.0, 576.0]",6.064172744750977,-10.211226463317871,0.48647674918174744,4.150854110717773,-1.6677316427230835,1.9401168823242188,"[576.0, 576.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 576.0, 0.0, 576.0, 576.0, 1728.0, 1152.0, 1152.0, 1152.0, 0.0, 576.0, 0.0, 0.0, 0.0, 576.0]",6.063923358917236,-10.21100902557373
3,Conv_0,Conv,False,False,True,1255,0.0006217103218659759,-0.00013878998288419098,0.13094554841518402,-0.6823543310165405,69.71480560302734,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 6.0, 9.0, 8.0, 7.0, 28.0, 280.0, 4276.0, 4206.0, 297.0, 55.0, 15.0, 10.0, 3.0, 10.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",2.4750423431396484,-2.8077564239501953,0.5846278071403503,5.19462251663208,-1.8247296810150146,5.780062675476074,"[27.0, 17.0, 10.0, 28.0, 71.0, 56.0, 63.0, 88.0, 119.0, 105.0, 161.0, 121.0, 118.0, 183.0, 366.0, 916.0, 2765.0, 2410.0, 804.0, 439.0, 188.0, 106.0, 14.0, 8.0, 4.0, 8.0, 4.0, 2.0, 6.0, 2.0, 3.0, 4.0]",26.251811981201172,-25.64130401611328,0.5847666263580322,5.2190022468566895,-1.8345178365707397,5.976932525634766,"[2.0, 24.0, 17.0, 12.0, 33.0, 71.0, 59.0, 79.0, 104.0, 137.0, 144.0, 150.0, 123.0, 188.0, 398.0, 1047.0, 3366.0, 1949.0, 743.0, 330.0, 158.0, 39.0, 8.0, 5.0, 9.0, 4.0, 3.0, 6.0, 3.0, 2.0, 1.0, 2.0]",29.059568405151367,-28.11634635925293
4,Sigmoid_1,Sigmoid,False,True,False,1255,0.0006217103218659759,-0.00013878998288419098,0.13094554841518402,-0.6823543310165405,69.71480560302734,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 6.0, 9.0, 8.0, 7.0, 28.0, 280.0, 4276.0, 4206.0, 297.0, 55.0, 15.0, 10.0, 3.0, 10.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",2.4750423431396484,-2.8077564239501953,0.5846278071403503,5.19462251663208,-1.8247296810150146,5.780062675476074,"[27.0, 17.0, 10.0, 28.0, 71.0, 56.0, 63.0, 88.0, 119.0, 105.0, 161.0, 121.0, 118.0, 183.0, 366.0, 916.0, 2765.0, 2410.0, 804.0, 439.0, 188.0, 106.0, 14.0, 8.0, 4.0, 8.0, 4.0, 2.0, 6.0, 2.0, 3.0, 4.0]",26.251811981201172,-25.64130401611328,0.5847666263580322,5.2190022468566895,-1.8345178365707397,5.976932525634766,"[2.0, 24.0, 17.0, 12.0, 33.0, 71.0, 59.0, 79.0, 104.0, 137.0, 144.0, 150.0, 123.0, 188.0, 398.0, 1047.0, 3366.0, 1949.0, 743.0, 330.0, 158.0, 39.0, 8.0, 5.0, 9.0, 4.0, 3.0, 6.0, 3.0, 2.0, 1.0, 2.0]",29.059568405151367,-28.11634635925293
5,Sigmoid_1,Sigmoid,False,False,True,430,0.00036837218794971704,0.0003352924541104585,0.014663591980934143,-1.4484734535217285,53.93096923828125,"[3.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 2.0, 3.0, 13.0, 52.0, 309.0, 901.0, 5714.0, 1523.0, 478.0, 141.0, 34.0, 10.0, 8.0, 5.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0]",0.17355570197105408,-0.24323397874832153,0.6846573948860168,0.3402337431907654,-1.0432006120681763,-0.3878138065338135,"[1088.0, 104.0, 69.0, 98.0, 49.0, 54.0, 71.0, 92.0, 101.0, 119.0, 0.0, 116.0, 121.0, 0.0, 101.0, 0.0, 135.0, 131.0, 0.0, 199.0, 317.0, 0.0, 312.0, 373.0, 445.0, 486.0, 322.0, 311.0, 857.0, 648.0, 905.0, 1592.0]",0.9999998211860657,0.0,0.6843221187591553,0.34009307622909546,-1.042503833770752,-0.38869190216064453,"[1102.0, 91.0, 80.0, 92.0, 53.0, 66.0, 71.0, 80.0, 83.0, 85.0, 79.0, 81.0, 91.0, 63.0, 51.0, 79.0, 85.0, 70.0, 97.0, 140.0, 190.0, 248.0, 245.0, 325.0, 327.0, 510.0, 371.0, 398.0, 720.0, 679.0, 874.0, 1690.0]",1.0,6.154969654607878e-13
6,Mul_2,Mul,False,True,False,1255,0.0006217103218659759,-0.00013878998288419098,0.13094554841518402,-0.6823543310165405,69.71480560302734,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 6.0, 9.0, 8.0, 7.0, 28.0, 280.0, 4276.0, 4206.0, 297.0, 55.0, 15.0, 10.0, 3.0, 10.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",2.4750423431396484,-2.8077564239501953,0.5846278071403503,5.19462251663208,-1.8247296810150146,5.780062675476074,"[27.0, 17.0, 10.0, 28.0, 71.0, 56.0, 63.0, 88.0, 119.0, 105.0, 161.0, 121.0, 118.0, 183.0, 366.0, 916.0, 2765.0, 2410.0, 804.0, 439.0, 188.0, 106.0, 14.0, 8.0, 4.0, 8.0, 4.0, 2.0, 6.0, 2.0, 3.0, 4.0]",26.251811981201172,-25.64130401611328,0.5847666263580322,5.2190022468566895,-1.8345178365707397,5.976932525634766,"[2.0, 24.0, 17.0, 12.0, 33.0, 71.0, 59.0, 79.0, 104.0, 137.0, 144.0, 150.0, 123.0, 188.0, 398.0, 1047.0, 3366.0, 1949.0, 743.0, 330.0, 158.0, 39.0, 8.0, 5.0, 9.0, 4.0, 3.0, 6.0, 3.0, 2.0, 1.0, 2.0]",29.059568405151367,-28.11634635925293
7,Mul_2,Mul,False,True,False,430,0.00036837218794971704,0.0003352924541104585,0.014663591980934143,-1.4484734535217285,53.93096923828125,"[3.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 2.0, 3.0, 13.0, 52.0, 309.0, 901.0, 5714.0, 1523.0, 478.0, 141.0, 34.0, 10.0, 8.0, 5.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0]",0.17355570197105408,-0.24323397874832153,0.6846573948860168,0.3402337431907654,-1.0432006120681763,-0.3878138065338135,"[1088.0, 104.0, 69.0, 98.0, 49.0, 54.0, 71.0, 92.0, 101.0, 119.0, 0.0, 116.0, 121.0, 0.0, 101.0, 0.0, 135.0, 131.0, 0.0, 199.0, 317.0, 0.0, 312.0, 373.0, 445.0, 486.0, 322.0, 311.0, 857.0, 648.0, 905.0, 1592.0]",0.9999998211860657,0.0,0.6843221187591553,0.34009307622909546,-1.042503833770752,-0.38869190216064453,"[1102.0, 91.0, 80.0, 92.0, 53.0, 66.0, 71.0, 80.0, 83.0, 85.0, 79.0, 81.0, 91.0, 63.0, 51.0, 79.0, 85.0, 70.0, 97.0, 140.0, 190.0, 248.0, 245.0, 325.0, 327.0, 510.0, 371.0, 398.0, 720.0, 679.0, 874.0, 1690.0]",1.0,6.154969654607878e-13
8,Mul_2,Mul,False,False,True,431,0.001485028536990285,-0.01162824034690857,0.11501485109329224,-3.8257081508636475,77.14089965820312,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 4.0, 11.0, 5.0, 2.0, 13.0, 32.0, 147.0, 1261.0, 5440.0, 1948.0, 268.0, 62.0, 7.0, 9.0, 0.0, 1.0, 0.0, 1.0]",1.154700756072998,-2.821126937866211,1.877755880355835,2.316011428833008,2.702481269836426,14.967086791992188,"[2965.0, 1616.0, 1490.0, 1178.0, 619.0, 341.0, 274.0, 281.0, 170.0, 82.0, 72.0, 59.0, 20.0, 7.0, 1.0, 6.0, 4.0, 1.0, 2.0, 6.0, 2.0, 3.0, 1.0, 1.0, 3.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 3.0]",26.238441467285156,-0.312362402677536,1.889384150505066,2.3299694061279297,2.7538862228393555,15.86756706237793,"[3260.0, 1763.0, 1542.0, 1003.0, 514.0, 347.0, 322.0, 150.0, 109.0, 84.0, 59.0, 20.0, 2.0, 6.0, 3.0, 1.0, 3.0, 5.0, 3.0, 3.0, 0.0, 2.0, 3.0, 3.0, 1.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0]",29.059568405151367,-0.2784630358219147
9,Conv_3,Conv,False,True,False,431,0.001485028536990285,-0.01162824034690857,0.11501485109329224,-3.8257081508636475,77.14089965820312,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 4.0, 11.0, 5.0, 2.0, 13.0, 32.0, 147.0, 1261.0, 5440.0, 1948.0, 268.0, 62.0, 7.0, 9.0, 0.0, 1.0, 0.0, 1.0]",1.154700756072998,-2.821126937866211,1.877755880355835,2.316011428833008,2.702481269836426,14.967086791992188,"[2965.0, 1616.0, 1490.0, 1178.0, 619.0, 341.0, 274.0, 281.0, 170.0, 82.0, 72.0, 59.0, 20.0, 7.0, 1.0, 6.0, 4.0, 1.0, 2.0, 6.0, 2.0, 3.0, 1.0, 1.0, 3.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 3.0]",26.238441467285156,-0.312362402677536,1.889384150505066,2.3299694061279297,2.7538862228393555,15.86756706237793,"[3260.0, 1763.0, 1542.0, 1003.0, 514.0, 347.0, 322.0, 150.0, 109.0, 84.0, 59.0, 20.0, 2.0, 6.0, 3.0, 1.0, 3.0, 5.0, 3.0, 3.0, 0.0, 2.0, 3.0, 3.0, 1.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0]",29.059568405151367,-0.2784630358219147
