,Op name,Op type,Is parameter,Is input,Is output,Variable name,Noise:Signal Power Ratio,Noise Mean,Noise Std,Noise Skewness,Noise Kurtosis,Noise Hist,Noise Max,Noise Min,Quantized Mean,Quantized Std,Quantized Skewness,Quantized Kurtosis,Quantized Hist,Quantized Max,Quantized Min,Float Mean,Float Std,Float Skewness,Float Kurtosis,Float Hist,Float Max,Float Min
0,Conv_0,Conv,False,True,False,z,0.0003907388017978519,0.002077465644106269,0.02042696252465248,3.7629902362823486,78.32796478271484,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 3.0, 5.0, 8.0, 4.0, 1.0, 2.0, 3851.0, 5135.0, 26.0, 12.0, 24.0, 42.0, 20.0, 12.0, 14.0, 26.0, 26.0]",0.20373916625976562,-0.45238327980041504,0.2344149798154831,1.0061719417572021,-0.4823053777217865,-0.5076684951782227,"[378.0, 296.0, 145.0, 113.0, 106.0, 98.0, 132.0, 143.0, 142.0, 174.0, 223.0, 330.0, 429.0, 375.0, 312.0, 412.0, 495.0, 402.0, 511.0, 355.0, 366.0, 531.0, 634.0, 554.0, 362.0, 261.0, 206.0, 210.0, 254.0, 131.0, 94.0, 42.0]",2.1876168251037598,-1.9141647815704346,0.23233744502067566,1.012391448020935,-0.49734750390052795,-0.4581162929534912,"[164.0, 155.0, 351.0, 165.0, 129.0, 113.0, 124.0, 178.0, 147.0, 207.0, 253.0, 431.0, 449.0, 430.0, 422.0, 564.0, 488.0, 549.0, 390.0, 552.0, 614.0, 757.0, 399.0, 291.0, 249.0, 270.0, 212.0, 111.0, 21.0, 26.0, 4.0, 1.0]",2.640000104904175,-2.1179039478302
1,Conv_0,Conv,True,True,False,1241,7.304520840989426e-05,0.0001698025007499382,0.0017962848069146276,-0.13061772286891937,-1.260687232017517,"[216.0, 342.0, 297.0, 243.0, 234.0, 396.0, 108.0, 270.0, 324.0, 279.0, 297.0, 288.0, 216.0, 162.0, 216.0, 198.0, 234.0, 297.0, 288.0, 288.0, 423.0, 261.0, 243.0, 288.0, 315.0, 378.0, 252.0, 252.0, 558.0, 297.0, 324.0, 432.0]",0.002992868423461914,-0.003026723861694336,0.012969572097063065,0.21072176098823547,-0.10555124282836914,1.2992568016052246,"[27.0, 18.0, 0.0, 0.0, 9.0, 0.0, 144.0, 99.0, 198.0, 288.0, 225.0, 288.0, 180.0, 684.0, 756.0, 909.0, 963.0, 1422.0, 909.0, 594.0, 531.0, 342.0, 90.0, 180.0, 81.0, 36.0, 45.0, 117.0, 36.0, 0.0, 18.0, 27.0]",0.76515132188797,-0.783369243144989,0.012799767777323723,0.21072280406951904,-0.10469968616962433,1.3000397682189941,"[45.0, 0.0, 0.0, 0.0, 9.0, 45.0, 99.0, 99.0, 234.0, 297.0, 189.0, 306.0, 387.0, 477.0, 738.0, 963.0, 972.0, 1377.0, 936.0, 540.0, 531.0, 342.0, 90.0, 180.0, 81.0, 36.0, 45.0, 117.0, 36.0, 0.0, 18.0, 27.0]",0.7672082781791687,-0.7813123464584351
2,Conv_0,Conv,True,True,False,1242,1.6447501138827647e-09,-1.836189767345786e-06,2.956297612399794e-05,0.10977399349212646,-0.7641012668609619,"[1566.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 855.0, 0.0, 0.0, 0.0, 693.0, 0.0, 0.0, 1629.0, 693.0, 0.0, 891.0, 0.0, 783.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 702.0, 0.0, 0.0, 0.0, 0.0, 1404.0]",4.8160552978515625e-05,-4.8786401748657227e-05,0.41087105870246887,0.6038047671318054,0.4397345781326294,-0.177351713180542,"[855.0, 0.0, 0.0, 0.0, 0.0, 693.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2367.0, 702.0, 729.0, 684.0, 756.0, 720.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 837.0, 873.0]",1.5399376153945923,-0.6322877407073975,0.4108728766441345,0.6038082242012024,0.4398193955421448,-0.17734813690185547,"[855.0, 0.0, 0.0, 0.0, 0.0, 693.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2367.0, 702.0, 729.0, 684.0, 756.0, 720.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 837.0, 873.0]",1.5399439334869385,-0.6322624087333679
3,Conv_0,Conv,False,False,True,1240,0.0002980590797960758,0.0006476206472143531,0.02003982476890087,-2.4761950969696045,56.54206085205078,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 5.0, 6.0, 7.0, 8.0, 6.0, 13.0, 13.0, 33.0, 90.0, 934.0, 5678.0, 2231.0, 102.0, 20.0, 17.0, 13.0, 15.0, 14.0, 1.0, 4.0, 0.0, 1.0]",0.22131237387657166,-0.3998594284057617,0.38886478543281555,1.0927761793136597,-0.2302074432373047,2.501859664916992,"[2.0, 2.0, 3.0, 1.0, 3.0, 17.0, 10.0, 84.0, 203.0, 271.0, 507.0, 467.0, 924.0, 3109.0, 1461.0, 949.0, 602.0, 381.0, 150.0, 41.0, 12.0, 6.0, 6.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",9.313471794128418,-6.26085090637207,0.38821718096733093,1.0945520401000977,-0.22812199592590332,2.611563205718994,"[2.0, 2.0, 3.0, 1.0, 8.0, 12.0, 21.0, 96.0, 223.0, 329.0, 518.0, 533.0, 1681.0, 2806.0, 1226.0, 790.0, 562.0, 247.0, 108.0, 27.0, 6.0, 8.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",9.71333122253418,-6.287268161773682
4,Relu_1,Relu,False,True,False,1240,0.0002980590797960758,0.0006476206472143531,0.02003982476890087,-2.4761950969696045,56.54206085205078,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 5.0, 6.0, 7.0, 8.0, 6.0, 13.0, 13.0, 33.0, 90.0, 934.0, 5678.0, 2231.0, 102.0, 20.0, 17.0, 13.0, 15.0, 14.0, 1.0, 4.0, 0.0, 1.0]",0.22131237387657166,-0.3998594284057617,0.38886478543281555,1.0927761793136597,-0.2302074432373047,2.501859664916992,"[2.0, 2.0, 3.0, 1.0, 3.0, 17.0, 10.0, 84.0, 203.0, 271.0, 507.0, 467.0, 924.0, 3109.0, 1461.0, 949.0, 602.0, 381.0, 150.0, 41.0, 12.0, 6.0, 6.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",9.313471794128418,-6.26085090637207,0.38821718096733093,1.0945520401000977,-0.22812199592590332,2.611563205718994,"[2.0, 2.0, 3.0, 1.0, 8.0, 12.0, 21.0, 96.0, 223.0, 329.0, 518.0, 533.0, 1681.0, 2806.0, 1226.0, 790.0, 562.0, 247.0, 108.0, 27.0, 6.0, 8.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",9.71333122253418,-6.287268161773682
5,Relu_1,Relu,False,False,True,429,0.002055871533229947,-0.0010473544243723154,0.04409664124250412,-55.11130142211914,3636.135009765625,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 21.0, 286.0, 8896.0, 9.0]",0.1831909418106079,-3.1639890670776367,0.6322715282440186,0.7326955199241638,1.6395344734191895,3.593231678009033,"[3248.0, 1515.0, 1065.0, 704.0, 482.0, 471.0, 380.0, 265.0, 282.0, 241.0, 183.0, 147.0, 55.0, 76.0, 43.0, 22.0, 8.0, 7.0, 4.0, 1.0, 4.0, 2.0, 4.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.0]",6.549342155456543,0.0,0.6333188414573669,0.7383978962898254,1.8424265384674072,6.705313682556152,"[4165.0, 1658.0, 938.0, 703.0, 547.0, 384.0, 342.0, 235.0, 94.0, 85.0, 30.0, 10.0, 8.0, 3.0, 7.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]",9.71333122253418,0.0
6,Conv_2,Conv,False,True,False,429,0.002055871533229947,-0.0010473544243723154,0.04409664124250412,-55.11130142211914,3636.135009765625,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 21.0, 286.0, 8896.0, 9.0]",0.1831909418106079,-3.1639890670776367,0.6322715282440186,0.7326955199241638,1.6395344734191895,3.593231678009033,"[3248.0, 1515.0, 1065.0, 704.0, 482.0, 471.0, 380.0, 265.0, 282.0, 241.0, 183.0, 147.0, 55.0, 76.0, 43.0, 22.0, 8.0, 7.0, 4.0, 1.0, 4.0, 2.0, 4.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.0]",6.549342155456543,0.0,0.6333188414573669,0.7383978962898254,1.8424265384674072,6.705313682556152,"[4165.0, 1658.0, 938.0, 703.0, 547.0, 384.0, 342.0, 235.0, 94.0, 85.0, 30.0, 10.0, 8.0, 3.0, 7.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]",9.71333122253418,0.0
7,Conv_2,Conv,True,True,False,1244,5.870877066627145e-05,0.0003730831667780876,0.003583831014111638,-0.22875219583511353,-1.0173920392990112,"[459.0, 360.0, 0.0, 135.0, 261.0, 351.0, 423.0, 0.0, 0.0, 234.0, 297.0, 387.0, 0.0, 63.0, 333.0, 306.0, 270.0, 441.0, 954.0, 387.0, 270.0, 315.0, 234.0, 306.0, 0.0, 135.0, 414.0, 297.0, 135.0, 585.0, 405.0, 459.0]",0.0059992000460624695,-0.006275057792663574,-0.026329301297664642,0.46923643350601196,-0.8720945715904236,3.4888134002685547,"[135.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 162.0, 0.0, 0.0, 108.0, 153.0, 198.0, 189.0, 117.0, 747.0, 378.0, 891.0, 1791.0, 1755.0, 765.0, 144.0, 468.0, 243.0, 135.0, 279.0, 351.0, 0.0, 0.0, 0.0, 0.0, 117.0]",1.3309481143951416,-1.901354432106018,-0.026702387258410454,0.46949994564056396,-0.8811244964599609,3.5063700675964355,"[135.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 162.0, 0.0, 0.0, 108.0, 153.0, 198.0, 189.0, 117.0, 747.0, 378.0, 675.0, 1890.0, 1872.0, 765.0, 144.0, 468.0, 243.0, 0.0, 414.0, 351.0, 0.0, 0.0, 0.0, 0.0, 117.0]",1.3271561861038208,-1.9051462411880493
8,Conv_2,Conv,True,True,False,1245,5.171658212788088e-09,-3.93582449760288e-05,8.787897240836173e-05,0.3442748486995697,-0.9929659366607666,"[1557.0, 0.0, 0.0, 0.0, 0.0, 1566.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1548.0, 0.0, 1476.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1485.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1584.0]",0.00010669231414794922,-0.00015807151794433594,1.139776349067688,0.7025219202041626,0.09517837315797806,-1.141499400138855,"[1548.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1584.0, 0.0, 1566.0, 0.0, 1557.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1476.0, 1485.0]",2.109294891357422,0.07032068073749542,1.1398156881332397,0.7025090456008911,0.09510703384876251,-1.1415683031082153,"[1548.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1584.0, 0.0, 1566.0, 0.0, 1557.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1476.0, 1485.0]",2.1092677116394043,0.07037919014692307
9,Conv_2,Conv,False,False,True,1243,0.0009089226950891316,0.006078050471842289,0.055658645927906036,29.57973861694336,1230.55908203125,"[1.0, 3.0, 104.0, 8451.0, 581.0, 60.0, 9.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",2.6247758865356445,-0.3337125778198242,1.1656908988952637,1.435058355331421,-1.7255693674087524,10.406782150268555,"[2.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.0, 6.0, 3.0, 6.0, 6.0, 14.0, 9.0, 26.0, 84.0, 108.0, 87.0, 92.0, 172.0, 520.0, 2372.0, 2100.0, 1208.0, 1178.0, 713.0, 436.0, 49.0, 12.0, 2.0]",5.756529331207275,-14.08659839630127,1.1596126556396484,1.4505534172058105,-1.8633253574371338,12.26427173614502,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 3.0, 5.0, 5.0, 7.0, 10.0, 12.0, 28.0, 78.0, 120.0, 93.0, 127.0, 281.0, 1476.0, 2769.0, 1554.0, 1307.0, 844.0, 437.0, 42.0, 6.0, 1.0]",6.0902419090271,-16.215147018432617
